,latitude,longitude,Place
660,35.750221,139.855207,東京都杉並区高円寺南１丁目
661,35.750827,139.737022,東京都練馬区高野台４丁目12-7
662,35.65829,139.602662,東京都荒川区東日暮里６丁目５４－６
663,35.702369,139.828497,東京都江東区千石２丁目
664,35.655662,139.77356700000000,東京都足立区東和４丁目１０－１８
665,35.707728,139.740235,東京都江戸川区西葛西８丁目8-18
666,35.650243000000000,139.653673,東京都中央区月島１丁目5-1
667,35.651758,139.738698,東京都品川区南大井２丁目
668,35.67318,139.660993,東京都足立区千住桜木１丁目
669,35.725405,139.75386800000000,東京都足立区千住中居町
670,35.691862,139.666984,東京都杉並区松ノ木３丁目
671,35.735396,139.630027,東京都港区赤坂９丁目
672,35.761728000000000,139.78103000000000,東京都江東区亀戸６丁目
673,35.732737,139.725527,東京都板橋区大山西町
674,35.597333,139.725208,東京都江戸川区東葛西２丁目
675,35.702248,139.708512,東京都墨田区八広６丁目7-7
676,35.694716,139.76974200000000,東京都足立区関原３丁目
677,35.682747,139.816585,東京都世田谷区上北沢３丁目6-18
678,35.608163,139.680832,東京都北区中十条１丁目19-16
679,35.688172000000000,139.901278,東京都江戸川区松島４丁目
680,35.60375,139.671119,東京都江戸川区一之江３丁目
681,35.707501,139.877607,東京都杉並区高井戸東４丁目11-16
682,35.658229,139.75870700000000,東京都江戸川区鹿骨１丁目
683,35.591025,139.730572,東京都品川区東五反田１丁目2-1
684,35.738727000000000,139.663418,東京都渋谷区上原３丁目21－17
685,35.563883000000000,139.71627,東京都足立区扇２丁目9
686,35.727593,139.667147,東京都品川区南品川２丁目
687,35.656592000000000,139.873127,東京都杉並区阿佐谷南３丁目43-4
688,35.697957,139.67056100000000,東京都江東区東陽３丁目4-4
689,35.686711000000000,139.68483600000000,東京都北区昭和町２丁目5-5
690,35.612425,139.701827,東京都練馬区関町北３丁目43-11
691,35.696746000000000,139.62911100000000,東京都世田谷区桜丘４丁目15
692,35.723222,139.723362,東京都江戸川区松島４丁目
693,35.760818,139.73335,東京都大田区北馬込１丁目16-1
694,35.723941000000000,139.66351700000000,東京都板橋区宮本町60-2
695,35.649975,139.745165,東京都目黒区平町２丁目
696,35.714435000000000,139.685873,東京都板橋区板橋３丁目1-8
697,35.688989,139.616658,東京都台東区清川２丁目37-10
698,35.675492,139.827697,東京都港区麻布十番１丁目11-1
699,35.723537,139.744925,東京都新宿区余丁町
700,35.569992,139.700199,東京都豊島区西池袋３丁目6-20
701,35.614465,139.707115,東京都目黒区青葉台４丁目
702,35.775151,139.695309,東京都台東区谷中３丁目
703,35.651603,139.73151400000000,東京都足立区西竹の塚２丁目13-36
704,35.702337,139.671785,東京都江戸川区西小岩５丁目
705,35.654960000000000,139.859686,東京都目黒区大橋２丁目16-20
706,35.708723,139.606405,東京都豊島区池袋本町１丁目
707,35.778660000000000,139.72337200000000,東京都北区赤羽台３丁目1-9
708,35.713752,139.818523,東京都大田区蒲田３丁目1-10
709,35.707646000000000,139.895774,東京都板橋区成増３丁目
710,35.639667000000000,139.75722200000000,東京都北区滝野川６丁目21-7
711,35.800955,139.802118,東京都大田区大森北１丁目
712,35.682747,139.816585,東京都足立区新田１丁目
713,35.756501,139.729917,東京都大田区仲池上２丁目17
714,35.647815,139.62433000000000,東京都足立区千住５丁目
715,35.687025,139.806833,東京都新宿区西新宿８丁目13-17
716,35.744196,139.77551200000000,東京都墨田区向島３丁目
717,35.677632,139.669923,東京都江東区木場５丁目
718,35.717912,139.669046,東京都江東区古石場２丁目14-9
719,35.678357,139.678855,東京都新宿区新小川町1-16
720,35.7109,139.611091,東京都世田谷区上馬３丁目6-11
721,35.709723,139.757039,東京都江東区亀戸９丁目６－１３
722,35.721431,139.762572,東京都練馬区南大泉２丁目
723,35.728607000000000,139.686192,東京都中野区中央４丁目
724,35.737898,139.74141200000000,東京都品川区東品川４丁目10-18
725,35.759202,139.688346,東京都品川区大井１丁目
726,35.547876,139.728795,東京都中野区中央１丁目
727,35.701718,139.660674,東京都中央区佃３丁目
728,35.709864,139.715871,東京都杉並区西荻南２丁目
729,35.711156,139.660346,東京都世田谷区上馬５丁目
730,35.73557,139.66290700000000,東京都中野区中央４丁目42-6
731,35.60375,139.706854,東京都世田谷区祖師谷３丁目22-5
732,35.727757000000000,139.784719,東京都港区浜松町１丁目13-2
733,35.693842,139.900225,東京都北区浮間２丁目
734,35.610646,139.705976,東京都豊島区南長崎１丁目
735,35.665485,139.65166600000000,東京都世田谷区代沢２丁目
736,35.698291,139.654296,東京都江東区亀戸２丁目
737,35.623286,139.678855,東京都豊島区南池袋２丁目
738,35.752186,139.653659,東京都板橋区赤塚３丁目15-9
739,35.659946000000000,139.753389,東京都墨田区菊川２丁目13-11
740,35.782793,139.78613700000000,東京都江戸川区平井３丁目
741,35.745258,139.82362,東京都葛飾区堀切１丁目
742,35.749231,139.74803900000000,東京都江戸川区平井４丁目21-22
743,35.778660000000000,139.72337200000000,東京都板橋区大谷口上町
744,35.681745,139.81946300000000,東京都品川区大井５丁目1-14
745,35.64411,139.696047,東京都江戸川区西葛西３丁目13
746,35.580914,139.721856,東京都世田谷区南烏山６丁目
747,35.697652000000000,139.73295,東京都江東区大島３丁目32-11
748,35.580265000000000,139.735041,東京都新宿区早稲田鶴巻町544-11
749,35.645951000000000,139.706434,東京都練馬区大泉町１丁目
750,35.728142,139.57764,東京都中央区新川２丁目
751,35.738908,139.72233500000000,東京都北区滝野川６丁目
752,35.765302,139.771119,東京都世田谷区給田３丁目24-6
753,35.773104,139.835133,東京都台東区千束３丁目２７番１３号
754,35.723974,139.637179,東京都大田区中馬込２丁目
755,35.673693,139.588227,東京都練馬区東大泉３丁目
756,35.639847000000000,139.68651100000000,東京都荒川区東日暮里３丁目24-3
757,35.666051,139.805715,東京都中野区江古田３丁目14-3
758,35.695405,139.65318,東京都豊島区駒込４丁目
759,35.735979,139.78166300000000,東京都葛飾区新宿４丁目14-4
760,35.677809,139.84121000000000,東京都港区東麻布１丁目
761,35.616896000000000,139.676921,東京都練馬区桜台４丁目8-7
762,35.792336,139.700391,東京都墨田区業平２丁目
763,35.693353,139.616602,東京都葛飾区小菅４丁目２１－
764,35.561155,139.696402,東京都千代田区東神田２丁目
765,35.747638,139.70385,東京都台東区三ノ輪１丁目19-9
766,35.753364000000000,139.73566400000000,東京都世田谷区若林１丁目
767,35.644124,139.753384,東京都中野区野方２丁目
768,35.651266,139.683161,東京都足立区入谷１丁目14-4
769,35.657782,139.728321,東京都目黒区目黒本町２丁目14-21
770,35.775552000000000,139.65103200000000,東京都中央区日本橋浜町３丁目18-2
771,35.665490000000000,139.665219,東京都台東区元浅草３丁目１８－１６
772,35.724154,139.566402,東京都足立区千住寿町15-12
773,35.62279,139.74269000000000,東京都文京区千駄木３丁目３８－２
774,35.728322,139.786705,東京都中央区佃１丁目
775,35.717564,139.88703,東京都目黒区原町１丁目
776,35.747917,139.832414,東京都渋谷区本町２丁目
777,35.668364000000000,139.66029,東京都世田谷区南烏山６丁目38-10
778,35.618619,139.676701,東京都目黒区中町２丁目6-1
779,35.761827000000000,139.87051500000000,東京都豊島区池袋本町２丁目2
780,35.69867,139.64313700000000,東京都豊島区駒込１丁目
781,35.724573,139.687694,東京都港区芝５丁目2-2
782,35.78914,139.803397,東京都世田谷区上祖師谷４丁目37-12
783,35.765377,139.790611,東京都世田谷区北烏山３丁目
784,35.599866,139.693112,東京都練馬区北町２丁目
785,35.644552000000000,139.703583,東京都足立区花畑６丁目12-22
786,35.677351,139.815346,東京都港区赤坂２丁目17-12
787,35.591555,139.73716100000000,東京都台東区鳥越１丁目7-2
788,35.64626,139.675346,東京都足立区綾瀬６丁目
789,35.578325,139.700551,東京都目黒区目黒３丁目
790,35.675846,139.840251,東京都荒川区町屋４丁目
791,35.760351,139.808392,東京都江戸川区南篠崎町１丁目26-20
792,35.693881,139.766148,東京都台東区鳥越１丁目
793,35.569114,139.736303,東京都世田谷区三宿２丁目25-11
794,35.772004000000000,139.736676,東京都江戸川区平井４丁目5-15
795,35.756963,139.79716400000000,東京都世田谷区赤堤１丁目
796,35.72951,139.72480900000000,東京都葛飾区堀切６丁目10-6
797,35.630975,139.612061,東京都文京区湯島３丁目1-4
798,35.790213,139.698317,東京都台東区浅草３丁目3-1
799,35.665485,139.65166600000000,東京都中野区本町４丁目
800,35.661966,139.715871,東京都江戸川区北葛西１丁目
801,35.599637,139.74521400000000,東京都大田区上池台３丁目
802,35.602306,139.74031000000000,東京都板橋区四葉１丁目３－１０
803,35.572973,139.733749,東京都足立区梅島３丁目
804,35.691465,139.802061,東京都文京区本郷２丁目15-16
805,35.712998,139.633892,東京都板橋区蓮根３丁目12-3
806,35.630717,139.660695,東京都板橋区板橋１丁目
807,35.685708,139.88561,東京都江戸川区松島４丁目10-2
808,35.67953,139.782382,東京都北区滝野川６丁目
809,35.60268,139.650935,東京都足立区谷中４丁目１５－９
810,35.695944,139.782331,東京都渋谷区笹塚１丁目47-1
811,35.737747,139.657911,東京都世田谷区代田２丁目21-17
812,35.757113000000000,139.826898,東京都渋谷区上原３丁目１－１７
813,35.73642,139.621465,東京都杉並区久我山5丁目
814,35.779502,139.758772,東京都練馬区石神井町１丁目18-17
815,35.617321000000000,139.63548600000000,東京都練馬区平和台３丁目
816,35.703126,139.773595,東京都文京区水道２丁目
817,35.658654,139.858326,東京都新宿区山吹町２６１－６
818,35.637456,139.606294,東京都台東区松が谷１丁目
819,35.772240000000000,139.686628,東京都板橋区弥生町3-6
820,35.692,139.68674100000000,東京都品川区大崎１丁目
821,35.7533,139.686671,東京都渋谷区本町１丁目
822,35.68105,139.818264,東京都世田谷区鎌田３丁目11-1
823,35.784009000000000,139.708529,東京都品川区南大井４丁目20-6
824,35.600224,139.734387,東京都葛飾区四つ木３丁目２－５
825,35.725658,139.881644,東京都豊島区目白５丁目5-4
826,35.801456,139.785498,東京都世田谷区代沢２丁目22-10
827,35.726994,139.593001,東京都目黒区目黒本町５丁目
828,35.705475,139.905397,東京都港区南麻布１丁目5-25
829,35.767964,139.64600900000000,東京都足立区西綾瀬１丁目
830,35.596098,139.68426500000000,東京都杉並区和田２丁目
831,35.650365,139.865446,東京都板橋区成増３丁目
832,35.571669,139.7395,東京都豊島区南長崎３丁目
833,35.792638000000000,139.787096,東京都大田区本羽田１丁目30
834,35.758367,139.844009,東京都品川区大崎１丁目
835,35.728872000000000,139.784922,東京都品川区南大井６丁目16-6
836,35.605627,139.714035,東京都豊島区長崎３丁目15－4
837,35.658072,139.590444,東京都品川区東五反田４丁目
838,35.646725,139.660276,東京都目黒区東が丘１丁目
839,35.688058000000000,139.681078,東京都北区岩淵町
840,35.772318,139.7379,東京都墨田区錦糸３丁目
841,35.556426,139.727762,東京都世田谷区奥沢７丁目
842,35.731411,139.614371,東京都中野区白鷺２丁目34-21
843,35.646606,139.670356,東京都江東区清澄１丁目
844,35.667411,139.65413700000000,東京都品川区西五反田２丁目
845,35.698323000000000,139.69696100000000,東京都杉並区梅里２丁目21-1
846,35.725793000000000,139.682045,東京都目黒区下目黒３丁目2-1
847,35.776458,139.703822,東京都世田谷区太子堂４丁目
848,35.647701,139.743967,東京都練馬区大泉町２丁目
849,35.715907,139.81051000000000,東京都足立区梅田３丁目
850,35.67662,139.73486600000000,東京都大田区西蒲田８丁目
851,35.733088,139.790372,東京都足立区谷在家３丁目16-11
852,35.660731,139.867078,東京都板橋区蓮根１丁目13-15
853,35.739046,139.63046600000000,東京都新宿区北新宿４丁目16-7
854,35.699223000000000,139.8002,東京都港区麻布永坂町
855,35.770815,139.721856,東京都中央区佃２丁目１２－１
856,35.730940000000000,139.76033600000000,東京都目黒区柿の木坂１丁目28-15
857,35.752755,139.71326500000000,東京都港区南青山４丁目15-8
858,35.716868,139.81071200000000,東京都世田谷区赤堤３丁目
859,35.670770000000000,139.778068,東京都中野区本町６丁目
860,35.591025,139.730572,東京都中央区日本橋馬喰町２丁目
861,35.785186000000000,139.837372,東京都港区白金台２丁目２０-３
862,35.712163000000000,139.662406,東京都中央区築地７丁目14
863,35.611044,139.715551,東京都世田谷区南烏山６丁目
864,35.775714,139.638544,東京都練馬区豊玉北５丁目
865,35.716339000000000,139.81714400000000,東京都墨田区東向島１丁目
866,35.700432,139.617638,東京都文京区西片１丁目17-5
867,35.729303,139.74428600000000,東京都練馬区高松５丁目5-24
868,35.665546,139.608669,東京都北区昭和町３丁目
869,35.790811,139.807132,東京都世田谷区下馬４丁目２８番１２
870,35.737811,139.850727,東京都中央区日本橋浜町２丁目
871,35.711175,139.745564,東京都台東区蔵前４丁目
872,35.697466,139.75853600000000,東京都豊島区西池袋２丁目9
873,35.713390000000000,139.63606400000000,東京都品川区小山４丁目
874,35.647239,139.66097300000000,東京都豊島区池袋２丁目
875,35.733879000000000,139.614195,東京都杉並区久我山５丁目27-3
876,35.659957,139.75538500000000,東京都足立区保木間５丁目24-16
877,35.578325,139.700551,東京都杉並区下高井戸１丁目
878,35.618513,139.640587,東京都港区西麻布４丁目
879,35.77636,139.670481,東京都品川区南大井４丁目20-5
880,35.695983,139.780604,東京都練馬区石神井町４丁目
881,35.734120000000000,139.58347,東京都渋谷区幡ヶ谷１丁目
882,35.633422000000000,139.68962200000000,東京都世田谷区梅丘２丁目
883,35.564426,139.71690800000000,東京都世田谷区上北沢４丁目33-21
884,35.620105,139.675445,東京都港区東麻布１丁目
885,35.592616,139.681088,東京都北区上十条３丁目
886,35.592639,139.734627,東京都中央区日本橋馬喰町２丁目4-12
887,35.769348,139.864646,東京都杉並区下高井戸１丁目
888,35.711694,139.903219,東京都品川区旗の台５丁目
889,35.704853,139.628075,東京都墨田区菊川１丁目
890,35.694716,139.76974200000000,東京都杉並区高井戸東４丁目10-29
891,35.710333,139.725022,東京都荒川区東日暮里６丁目10-2
892,35.611943,139.736223,東京都江東区新大橋２丁目15-5
893,35.675281,139.666211,東京都中央区湊２丁目6-4
894,35.701329,139.84097,東京都世田谷区深沢２丁目
895,35.592247,139.70948700000000,東京都世田谷区代田２丁目
896,35.782526000000000,139.64154300000000,東京都大田区仲六郷３丁目
897,35.68744,139.828497,東京都品川区旗の台５丁目8-6
898,35.647786000000000,139.672677,東京都杉並区高井戸東４丁目
899,35.580752000000000,139.735207,東京都新宿区大久保２丁目
900,35.643011,139.650151,東京都世田谷区赤堤５丁目17-8
901,35.672780000000000,139.678536,東京都世田谷区世田谷１丁目
902,35.775607,139.781264,東京都世田谷区用賀３丁目
903,35.732146,139.662818,東京都台東区松が谷２丁目2-5
904,35.700434,139.663983,東京都北区田端５丁目
905,35.775735,139.73303,東京都世田谷区北烏山９丁目
906,35.689281,139.644731,東京都豊島区南大塚３丁目３８ー６
907,35.633676,139.714195,東京都江戸川区北小岩１丁目
908,35.741389,139.826498,東京都新宿区下落合４丁目27-11
909,35.644164,139.70971800000000,東京都江戸川区江戸川５丁目
910,35.668441000000000,139.761395,東京都板橋区小茂根４丁目10-2
911,35.688244,139.68127000000000,東京都中野区若宮２丁目6-13
912,35.61408,139.741732,東京都江戸川区篠崎町１丁目
913,35.695737,139.909303,東京都墨田区菊川２丁目５－４
914,35.620108,139.702825,東京都港区南麻布１丁目7-40
915,35.642733,139.652494,東京都新宿区西新宿４丁目16-12
916,35.746185,139.700721,東京都渋谷区宇田川町6-20
917,35.618043,139.70063100000000,東京都大田区南蒲田２丁目7-3
918,35.727797000000000,139.577737,東京都渋谷区笹塚２丁目
919,35.697458000000000,139.67691400000000,東京都江東区木場３丁目
920,35.716692,139.809759,東京都豊島区長崎５丁目
921,35.762125,139.728401,東京都北区豊島８丁目
922,35.745504,139.597994,東京都新宿区市谷本村町3-17
923,35.615849,139.716695,東京都大田区千鳥３丁目15-3
924,35.709344,139.723749,東京都板橋区志村１丁目10－7
925,35.693475,139.78406,東京都北区東十条５丁目
926,35.718524,139.73654300000000,東京都杉並区宮前４丁目31-13
927,35.678357,139.678855,東京都港区港南２丁目
928,35.805278,139.818957,東京都文京区小日向１丁目18-9
929,35.609785000000000,139.643848,東京都台東区千束３丁目30-12
930,35.65638,139.774393,東京都豊島区南大塚３丁目
931,35.695944,139.782331,東京都渋谷区代々木５丁目
932,35.708048,139.903619,東京都豊島区高田２丁目１７－１８
933,35.706482,139.678217,東京都杉並区桃井３丁目10-1
934,35.748906,139.721537,東京都文京区本駒込５丁目2-1
935,35.658390000000000,139.594379,東京都品川区東五反田１丁目
936,35.668584,139.81155800000000,東京都板橋区徳丸１丁目３１－１４
937,35.704387,139.90578,東京都荒川区西尾久１丁目１４－７
938,35.695454,139.797806,東京都文京区向丘１丁目
939,35.664316,139.868006,東京都新宿区山吹町１５
940,35.669331,139.803066,東京都板橋区徳丸１丁目
941,35.700203,139.681848,東京都中野区鷺宮１丁目8-8
942,35.722284,139.635964,東京都世田谷区上野毛３丁目
943,35.667059,139.736782,東京都杉並区下高井戸１丁目
944,35.765991,139.666974,東京都港区三田５丁目
945,35.686154000000000,139.736463,東京都足立区神明南２丁目
946,35.650781,139.737201,東京都杉並区浜田山４丁目
947,35.597718,139.720978,東京都中央区日本橋蛎殻町２丁目6-13
948,35.64626,139.675346,東京都江東区東雲１丁目
949,35.758014,139.826818,東京都品川区西五反田２丁目
950,35.567557,139.744606,東京都港区虎ノ門３丁目
951,35.728793000000000,139.706614,東京都杉並区本天沼２丁目
952,35.696321000000000,139.806034,東京都渋谷区代々木１丁目
953,35.753413,139.702625,東京都練馬区旭町２丁目
954,35.693660000000000,139.899056,東京都世田谷区桜１丁目7-1
955,35.703091,139.767604,東京都足立区青井５丁目
956,35.669331,139.803066,東京都台東区浅草橋１丁目
957,35.614802000000000,139.697918,東京都台東区浅草６丁目
958,35.736884,139.665458,東京都葛飾区奥戸６丁目369
959,35.760023,139.814107,東京都葛飾区東金町５丁目１４－１１
960,35.716624000000000,139.694169,東京都大田区大森北１丁目
961,35.670836,139.604957,東京都江東区大島３丁目9-19
962,35.750305,139.879288,東京都杉並区方南１丁目
963,35.761978000000000,139.80323700000000,東京都大田区上池台５丁目
964,35.609265,139.685272,東京都墨田区東向島１丁目
965,35.785118,139.854919,東京都墨田区緑４丁目
966,35.686569,139.623055,東京都江戸川区篠崎町４丁目
967,35.74008,139.761854,東京都足立区綾瀬２丁目１３－２０
968,35.697333,139.68683000000000,東京都目黒区下目黒４丁目
969,35.778695,139.65246300000000,東京都北区志茂４丁目２６－３
970,35.671125,139.769011,東京都新宿区大久保２丁目
971,35.742281,139.725211,東京都目黒区中目黒４丁目8-21
972,35.697273000000000,139.73486600000000,東京都荒川区西日暮里１丁目44-6
973,35.563196000000000,139.695764,東京都江東区永代１丁目１５－９
974,35.727871,139.689927,東京都墨田区押上３丁目2-1
975,35.697479,139.819862,東京都北区浮間３丁目
976,35.656036,139.680489,東京都中野区本町４丁目30-21
977,35.604123,139.67997,東京都渋谷区富ヶ谷２丁目20-8
978,35.761674,139.705781,東京都江戸川区中葛西７丁目
979,35.73992,139.71076400000000,東京都新宿区高田馬場４丁目
980,35.774385000000000,139.65047000000000,東京都中央区湊３丁目
981,35.665045,139.81821500000000,東京都板橋区小豆沢２丁目
982,35.778762,139.788774,東京都江戸川区東小岩５丁目37-2
983,35.699029000000000,139.61700000000000,東京都世田谷区奥沢１丁目53-14
984,35.752228,139.70619300000000,東京都江東区亀戸９丁目18-12
985,35.729001000000000,139.75317000000000,東京都江東区亀戸８丁目26-5
986,35.622751,139.735611,東京都杉並区梅里１丁目
987,35.752825,139.872487,東京都板橋区高島平１丁目
988,35.6882,139.599556,東京都文京区関口３丁目
989,35.651039000000000,139.649497,東京都墨田区向島４丁目
990,35.662951,139.698978,東京都目黒区上目黒５丁目18-4
991,35.570788,139.71970100000000,東京都江戸川区中央３丁目
992,35.707579000000000,139.78166300000000,東京都杉並区清水１丁目37-19
993,35.730433000000000,139.808638,東京都足立区南花畑３丁目
994,35.739896,139.850065,東京都文京区関口１丁目28-6
995,35.783845,139.760895,東京都足立区扇２丁目9-
996,35.670896,139.771758,東京都北区神谷１丁目
997,35.635063,139.69728,東京都渋谷区恵比寿西１丁目
998,35.759378000000000,139.837932,東京都練馬区桜台４丁目26-3
999,35.610010000000000,139.744356,東京都中央区佃１丁目
0,35.58768,139.705976,東京都北区滝野川３丁目
1,35.694342,139.76225300000000,東京都中央区月島３丁目
2,35.722078,139.811949,東京都渋谷区笹塚２丁目
3,35.76697,139.70071000000000,東京都杉並区高円寺南２丁目23-2
4,35.700434,139.663983,東京都葛飾区金町３丁目7-2
5,35.733822,139.795246,東京都荒川区南千住５丁目
6,35.640633,139.68291200000000,東京都練馬区東大泉３丁目
7,35.650585,139.789493,東京都目黒区鷹番１丁目
8,35.686173,139.654456,東京都文京区向丘１丁目
9,35.705807,139.772399,東京都板橋区板橋４丁目
10,35.657807,139.593913,東京都大田区西馬込１丁目30-8
11,35.670607000000000,139.774972,東京都江戸川区北小岩３丁目
12,35.683109,139.856806,東京都港区南青山６丁目
13,35.650789,139.752184,東京都杉並区阿佐谷南３丁目６－５
14,35.779065,139.857536,東京都墨田区緑４丁目
15,35.605347000000000,139.743576,東京都渋谷区幡ヶ谷３丁目39-4
16,35.747693,139.757781,東京都板橋区桜川３丁目10-12
17,35.656614000000000,139.694328,東京都江戸川区西瑞江４丁目
18,35.692857000000000,139.769459,東京都新宿区四谷三栄町
19,35.747471000000000,139.876327,東京都中央区日本橋箱崎町27-9
20,35.741634000000000,139.703263,東京都中野区江古田４丁目
21,35.645812,139.606874,東京都文京区湯島２丁目
22,35.733218,139.820422,東京都中央区佃１丁目
23,35.696252,139.77959100000000,東京都大田区大森西１丁目
24,35.745811000000000,139.75666300000000,東京都江戸川区北小岩４丁目３８－２８
25,35.677657,139.853047,東京都豊島区千早４丁目32-3
26,35.749999,139.713399,東京都台東区台東３丁目3-1
27,35.658551,139.7585,東京都足立区綾瀬６丁目
28,35.642214,139.69000400000000,東京都江戸川区船堀４丁目
29,35.763683,139.787875,東京都渋谷区上原２丁目
30,35.612425,139.701827,東京都豊島区高田３丁目
31,35.676091,139.710521,東京都江戸川区中葛西７丁目
32,35.688477,139.709567,東京都葛飾区奥戸９丁目
33,35.744894,139.727602,東京都世田谷区等々力８丁目16-7
34,35.681268,139.714288,東京都新宿区大京町31-4
35,35.671937,139.780624,東京都葛飾区亀有２丁目33-5
36,35.767465,139.684896,東京都練馬区石神井台３丁目6-3
37,35.722841000000000,139.56806800000000,東京都荒川区南千住１丁目
38,35.668611,139.80951100000000,東京都豊島区南長崎５丁目
39,35.699658,139.677317,東京都葛飾区南水元１丁目7番10号
40,35.746029,139.682842,東京都文京区水道１丁目１２－１
41,35.741604000000000,139.71228,東京都墨田区東駒形２丁目5-10
42,35.698859000000000,139.702211,東京都大田区久が原５丁目2-10
43,35.719886000000000,139.857046,東京都大田区久が原５丁目
44,35.726429000000000,139.633848,東京都練馬区南大泉３丁目
45,35.66596,139.802438,東京都台東区日本堤１丁目
46,35.776054000000000,139.691384,東京都墨田区京島３丁目20－15
47,35.647422,139.755391,東京都渋谷区宇田川町
48,35.789689,139.696201,東京都練馬区豊玉上１丁目
49,35.704732,139.726196,東京都新宿区西新宿３丁目
50,35.6442,139.73113500000000,東京都世田谷区祖師谷６丁目18-8
51,35.794378,139.840811,東京都練馬区旭丘１丁目59-4
52,35.687068,139.607881,東京都台東区浅草６丁目
53,35.73305,139.749157,東京都世田谷区弦巻２丁目25-12
54,35.578325,139.700551,東京都目黒区緑が丘１丁目4-1
55,35.548539,139.713256,東京都江東区亀戸５丁目
56,35.714626,139.826229,東京都中央区新富１丁目
57,35.632038,139.645687,東京都中央区東日本橋３丁目
58,35.728206,139.88649000000000,東京都文京区本駒込４丁目
59,35.686822,139.65412800000000,東京都大田区大森西４丁目17-14
60,35.716445,139.89425400000000,東京都世田谷区成城７丁目35-19
61,35.68553,139.78919,東京都品川区荏原６丁目
62,35.657564,139.756252,東京都大田区西蒲田７丁目54-7
63,35.682747,139.816585,東京都足立区綾瀬３丁目
64,35.582766,139.699414,東京都大田区南雪谷１丁目3-1
65,35.67155,139.800974,東京都中野区南台２丁目52-8
66,35.699179,139.767684,東京都荒川区西日暮里１丁目
67,35.65917,139.79300800000000,東京都北区豊島２丁目7-6
68,35.779734000000000,139.657884,東京都港区南青山６丁目
69,35.692299,139.683401,東京都豊島区北大塚３丁目
70,35.723557,139.753549,東京都中野区江原町１丁目20-2
71,35.609128000000000,139.63929200000000,東京都江戸川区新堀１丁目38-5
72,35.735755,139.707422,東京都葛飾区東金町５丁目
73,35.692905000000000,139.781398,東京都江東区北砂５丁目
74,35.647098,139.669046,東京都文京区本郷６丁目
75,35.612425,139.701827,東京都足立区島根３丁目7-20
76,35.613746,139.65053,東京都台東区谷中７丁目18-12
77,35.650017,139.795246,東京都板橋区小豆沢４丁目
78,35.711023,139.70902900000000,東京都中野区中野３丁目
79,35.651673000000000,139.753648,東京都杉並区阿佐谷北１丁目２７－９
80,35.63033,139.59894,東京都世田谷区弦巻５丁目
81,35.593529,139.686878,東京都北区西ケ原４丁目
82,35.710473,139.736657,東京都板橋区赤塚３丁目22-5
83,35.760351,139.808392,東京都世田谷区梅丘２丁目
84,35.69319,139.814347,東京都渋谷区広尾１丁目
85,35.669522,139.78341,東京都江東区木場２丁目6-3
86,35.655735,139.70071000000000,東京都豊島区池袋１丁目
87,35.766451,139.840731,東京都墨田区押上２丁目
88,35.659869,139.790451,東京都荒川区東尾久５丁目
89,35.773047,139.797403,東京都杉並区天沼２丁目
90,35.66405,139.779746,東京都北区豊島２丁目
91,35.634589,139.64556100000000,東京都品川区南品川６丁目
92,35.737333,139.72002,東京都墨田区横川５丁目
93,35.684499,139.69481300000000,東京都江戸川区南小岩５丁目15-14
94,35.747207,139.723341,東京都中野区南台３丁目
95,35.67181,139.79543,東京都中野区南台５丁目23-10
96,35.788223000000000,139.767677,東京都墨田区八広４丁目
97,35.778363,139.87514300000000,東京都千代田区西神田２丁目
98,35.724291,139.889451,東京都江東区大島９丁目４－１
99,35.581408,139.703583,東京都杉並区荻窪１丁目21-18
100,35.801133,139.81043,東京都台東区谷中２丁目9-22
101,35.553516000000000,139.74021500000000,東京都足立区東保木間２丁目
102,35.585678,139.73015700000000,東京都港区西麻布４丁目15
103,35.68744,139.828497,東京都台東区浅草５丁目64-8
104,35.580752000000000,139.735207,東京都葛飾区奥戸６丁目9-10
105,35.698093,139.789613,東京都杉並区荻窪１丁目35-4
106,35.633876,139.711267,東京都北区滝野川６丁目
107,35.692234,139.775592,東京都港区新橋５丁目4-2
108,35.693660000000000,139.899056,東京都江東区北砂４丁目
109,35.62279,139.74269000000000,東京都豊島区長崎２丁目11-10
110,35.689036,139.686051,東京都杉並区大宮１丁目
111,35.659467,139.881769,東京都世田谷区中町３丁目
112,35.614599,139.725128,東京都世田谷区弦巻５丁目
113,35.567257,139.733422,東京都大田区上池台５丁目
114,35.705631,139.657625,東京都江東区永代２丁目
115,35.622623,139.69863600000000,東京都板橋区本町１－４
116,35.697282,139.682603,東京都中野区上高田２丁目16-15
117,35.746594,139.845407,東京都練馬区石神井町８丁目
118,35.680361,139.80585200000000,東京都豊島区西巣鴨１丁目16-17
119,35.635901000000000,139.66474,東京都品川区小山４丁目
120,35.67318,139.660993,東京都港区高輪１丁目4-6
121,35.628264,139.71435300000000,東京都北区王子５丁目
122,35.715909,139.707157,東京都江東区大島７丁目
123,35.653152,139.775112,東京都世田谷区喜多見９丁目8-7
124,35.697862,139.801125,東京都江東区豊洲６丁目
125,35.714529,139.634848,東京都足立区千住旭町
126,35.795087,139.80267800000000,東京都文京区小石川３丁目26-3
127,35.796704,139.79438000000000,東京都足立区六月２丁目１３－１２
128,35.616155,139.659598,東京都葛飾区奥戸６丁目3
129,35.65535,139.73638300000000,東京都練馬区大泉学園町７丁目
